match_id,season_id,date_id,home_team_id,away_team_id,referee_id,kickoff_time,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,home_points,away_points,total_goals,goal_difference
2373,7,20211030,18,5,27,15:00,2,2,D,2,1,H,14,9,3,6,8,5,5,3,2,2,0,0,1,1,4,0
2374,7,20211030,20,10,4,15:00,0,2,A,0,1,A,14,8,3,3,11,11,7,1,2,3,1,0,0,3,2,-2
2375,7,20211030,23,8,36,15:00,0,3,A,0,0,D,6,19,1,6,14,12,0,2,3,2,0,0,0,3,3,-3
2376,7,20211030,31,21,42,17:30,0,3,A,0,1,A,9,10,0,4,12,14,10,2,2,3,0,0,0,3,3,-3
2377,7,20211030,32,27,35,15:00,0,1,A,0,1,A,10,12,4,1,16,6,5,8,2,2,0,0,0,3,1,-1
2378,7,20211031,3,34,7,16:30,1,4,A,1,2,A,9,21,3,9,7,13,3,6,1,2,1,0,0,3,5,-3
2379,7,20211031,24,16,6,14:00,1,2,A,0,0,D,14,13,3,6,14,23,5,0,1,4,0,0,0,3,3,-1
2380,7,20211101,35,11,25,20:00,2,1,H,2,0,H,10,14,4,5,10,8,4,3,1,1,0,0,3,0,3,1
2381,7,20211105,27,3,3,20:00,1,0,H,1,0,H,9,14,3,3,12,12,10,8,2,2,0,0,3,0,1,1
2382,7,20211106,4,24,16,15:00,1,2,A,0,2,A,19,9,7,5,12,13,6,2,2,3,0,0,0,3,3,-1
2383,7,20211106,5,23,10,17:30,1,1,D,1,0,H,14,6,5,1,16,10,2,5,3,4,1,0,1,1,2,0
2384,7,20211106,8,6,4,15:00,1,1,D,1,0,H,25,5,4,2,6,9,14,2,1,4,0,0,1,1,2,0
2385,7,20211106,10,35,14,15:00,2,0,H,0,0,D,13,4,6,2,14,13,4,6,2,1,0,0,3,0,2,2
2386,7,20211106,21,20,30,12:30,0,2,A,0,2,A,5,16,1,5,9,12,1,9,1,2,0,0,0,3,2,-2
2387,7,20211107,2,32,19,14:00,1,0,H,0,0,D,14,7,6,1,6,19,4,2,4,2,0,1,3,0,1,1
2388,7,20211107,11,31,7,14:00,0,0,D,0,0,D,12,8,2,0,13,17,4,2,2,4,1,0,1,1,0,0
2389,7,20211107,16,17,11,14:00,1,1,D,1,1,D,18,9,5,3,12,5,10,5,1,1,0,0,1,1,2,0
2390,7,20211107,34,18,8,16:30,3,2,H,1,1,D,7,16,3,5,11,6,3,2,1,1,0,0,3,0,5,1
2391,7,20211120,3,5,6,15:00,2,0,H,0,0,D,9,6,5,2,7,13,5,7,3,3,0,0,3,0,2,2
2392,7,20211120,6,10,44,15:00,3,3,D,2,3,A,15,18,9,8,14,15,3,6,2,3,0,0,1,1,6,0
2393,7,20211120,17,8,36,12:30,0,3,A,0,2,A,4,16,3,7,15,8,3,5,3,1,0,0,0,3,3,-3
2394,7,20211120,18,2,30,17:30,4,0,H,1,0,H,19,5,9,3,15,12,6,1,2,0,0,0,3,0,4,4
2395,7,20211120,23,4,38,15:00,3,3,D,2,2,D,23,10,9,4,13,11,8,2,2,2,0,0,1,1,6,0
2396,7,20211120,24,27,25,15:00,2,1,H,1,1,D,8,17,4,5,8,9,5,7,3,2,0,0,3,0,3,1
2397,7,20211120,32,21,17,15:00,4,1,H,2,0,H,20,9,7,3,7,5,9,3,2,1,0,1,3,0,5,3
2398,7,20211120,35,34,27,15:00,1,0,H,0,0,D,15,8,5,3,6,9,7,3,1,1,0,0,3,0,1,1
2399,7,20211121,20,11,42,14:00,3,0,H,1,0,H,17,4,7,1,5,7,7,1,1,1,0,0,3,0,3,3
2400,7,20211121,31,16,4,16:30,2,1,H,0,1,A,13,18,4,7,11,12,4,8,1,4,0,0,3,0,3,1
2401,7,20211127,2,23,42,12:30,2,0,H,0,0,D,24,9,6,5,6,12,4,4,1,3,0,0,3,0,2,2
2402,7,20211127,5,16,8,17:30,0,0,D,0,0,D,20,11,4,4,12,14,6,1,1,3,0,0,1,1,0,0
2403,7,20211127,10,3,31,15:00,1,2,A,0,1,A,8,10,3,3,12,10,7,3,3,3,0,0,0,3,3,-1
2404,7,20211127,18,27,4,15:00,4,0,H,3,0,H,20,7,6,3,7,14,5,7,0,1,0,0,3,0,4,4
2405,7,20211127,24,35,44,15:00,0,0,D,0,0,D,14,5,4,2,11,10,4,3,2,2,0,0,1,1,0,0
2406,7,20211128,4,11,11,14:00,1,0,H,1,0,H,6,14,4,5,8,11,3,3,4,3,0,0,3,0,1,1
2407,7,20211128,8,21,6,16:30,1,1,D,0,0,D,24,3,6,2,13,14,15,2,2,5,0,0,1,1,2,0
2408,7,20211128,17,32,3,14:00,4,2,H,3,1,H,18,16,8,5,5,19,8,6,0,0,0,0,3,0,6,2
2409,7,20211128,20,34,30,14:00,2,1,H,1,0,H,19,5,9,3,7,6,8,4,2,0,0,0,3,0,3,1
2410,7,20211130,16,10,19,20:15,1,0,H,0,0,D,15,9,3,1,15,15,7,4,5,3,0,0,3,0,1,1
2411,7,20211130,23,24,3,19:30,1,1,D,0,0,D,9,16,1,6,8,11,2,5,0,0,0,1,1,1,2,0
2412,7,20211201,3,20,27,20:15,1,2,A,0,2,A,9,17,3,7,8,12,4,11,0,0,0,0,0,3,3,-1
2413,7,20211201,11,18,36,20:15,1,4,A,1,2,A,8,16,2,7,8,16,3,11,4,3,0,0,0,3,5,-3
2414,7,20211201,27,17,38,19:30,2,2,D,2,1,H,15,15,7,6,14,11,2,4,1,3,0,0,1,1,4,0
2415,7,20211201,32,8,10,19:30,1,2,A,1,1,D,13,8,6,4,18,16,6,0,4,3,0,0,0,3,3,-1
2416,7,20211201,34,5,7,19:30,1,1,D,1,0,H,14,9,6,3,10,8,9,5,1,1,0,0,1,1,2,0
2417,7,20211201,35,6,15,19:30,0,0,D,0,0,D,16,6,2,1,5,7,5,5,2,3,0,0,1,1,0,0
2418,7,20211202,21,2,25,20:15,3,2,H,1,1,D,14,17,10,8,9,10,3,8,1,0,0,0,3,0,5,1
2419,7,20211202,31,4,17,19:30,2,0,H,1,0,H,11,6,6,2,13,11,11,5,0,0,0,0,3,0,2,2
2420,7,20211204,23,6,36,15:00,1,0,H,1,0,H,19,10,4,1,11,9,10,3,1,1,0,0,3,0,1,1
2421,7,20211204,27,5,6,15:00,1,1,D,1,0,H,14,14,4,4,15,12,6,2,4,2,0,0,1,1,2,0
2422,7,20211204,32,20,44,17:30,1,3,A,0,2,A,11,26,4,13,10,7,5,11,3,0,0,0,0,3,4,-2
2423,7,20211204,34,8,4,12:30,3,2,H,1,2,A,11,19,5,7,10,10,1,9,1,3,0,0,3,0,5,1
2424,7,20211204,35,18,7,15:00,0,1,A,0,0,D,3,17,1,5,4,7,2,8,2,2,0,0,0,3,1,-1
2425,7,20211205,3,17,30,16:30,2,1,H,1,1,D,13,12,4,5,8,25,3,6,1,1,0,0,3,0,3,1
2426,7,20211205,16,4,10,14:00,2,2,D,1,0,H,13,9,6,3,11,9,5,1,5,3,0,0,1,1,4,0
2427,7,20211205,21,10,8,14:00,1,0,H,0,0,D,16,8,3,2,16,9,9,6,2,2,0,0,3,0,1,1
2428,7,20211205,31,24,16,14:00,3,0,H,1,0,H,17,10,7,1,11,4,6,4,1,2,0,0,3,0,3,3
2429,7,20211206,11,2,27,20:00,2,1,H,0,1,A,11,10,5,3,8,12,3,3,2,2,0,0,3,0,3,1
2430,7,20211210,4,32,30,20:00,2,1,H,0,1,A,14,6,5,2,12,18,8,2,4,0,0,0,3,0,3,1
2431,7,20211211,2,27,16,15:00,3,0,H,2,0,H,15,11,5,6,5,9,9,8,2,0,0,0,3,0,3,3
2432,7,20211211,8,16,7,15:00,3,2,H,1,1,D,16,12,6,5,9,15,5,2,2,5,0,0,3,0,5,1
2433,7,20211211,18,3,42,15:00,1,0,H,0,0,D,20,4,5,0,13,6,11,3,1,2,0,0,3,0,1,1
2434,7,20211211,20,35,17,12:30,1,0,H,0,0,D,24,2,10,1,12,5,14,1,3,2,0,1,3,0,1,1
2435,7,20211211,24,21,11,17:30,0,1,A,0,0,D,11,13,5,5,6,17,8,6,1,1,0,0,0,3,1,-1
2436,7,20211212,6,34,14,14:00,0,0,D,0,0,D,9,16,1,3,13,11,6,4,2,1,0,0,1,1,0,0
2437,7,20211212,10,11,3,16:30,3,1,H,1,0,H,17,12,6,6,15,14,8,2,0,2,0,0,3,0,4,2
2438,7,20211212,17,23,35,14:00,4,0,H,1,0,H,8,12,5,3,9,16,4,6,2,3,0,0,3,0,4,4
2439,7,20211214,20,16,36,20:00,7,0,H,3,0,H,31,6,15,3,5,9,6,2,1,1,0,0,3,0,7,7
2440,7,20211214,24,3,10,19:45,0,2,A,0,1,A,7,17,3,6,12,9,7,10,3,1,0,0,0,3,2,-2
2441,7,20211215,2,34,6,20:00,2,0,H,0,0,D,21,7,8,1,8,9,5,2,2,0,0,1,3,0,2,2
2442,7,20211215,5,35,48,19:30,0,1,A,0,1,A,12,8,2,5,11,14,7,4,2,0,0,0,0,3,1,-1
2443,7,20211215,10,27,44,19:30,2,2,D,1,2,A,9,15,6,4,16,20,4,6,2,4,0,0,1,1,4,0
2444,7,20211216,8,11,30,19:45,1,1,D,0,0,D,23,5,10,3,11,11,7,1,2,3,0,0,1,1,2,0
2445,7,20211216,18,23,27,20:00,3,1,H,2,1,H,23,4,8,2,9,4,11,0,1,3,0,0,3,0,4,2
2446,7,20211218,16,2,4,17:30,1,4,A,0,3,A,9,21,2,12,11,7,1,4,3,1,0,0,0,3,5,-3
2447,7,20211219,23,20,25,14:00,0,4,A,0,2,A,5,18,1,7,9,6,3,6,1,2,0,0,0,3,4,-4
2448,7,20211219,31,18,36,16:30,2,2,D,1,1,D,10,18,5,6,12,11,6,4,4,4,0,1,1,1,4,0
2449,7,20211219,35,8,10,14:00,0,0,D,0,0,D,4,8,1,1,9,7,4,9,0,2,0,0,1,1,0,0
2450,7,20211226,3,8,25,17:30,1,3,A,1,1,D,8,10,1,4,8,11,2,5,3,1,0,0,0,3,4,-2
2451,7,20211226,5,4,11,20:00,2,0,H,2,0,H,15,16,5,6,8,10,6,9,1,3,0,0,3,0,2,2
2452,7,20211226,20,17,7,15:00,6,3,H,4,0,H,17,14,9,8,11,9,14,4,1,2,0,0,3,0,9,3
2453,7,20211226,24,2,14,15:00,0,5,A,0,2,A,4,16,2,6,13,7,3,5,1,2,0,0,0,3,5,-5
2454,7,20211226,31,10,17,15:00,3,0,H,2,0,H,17,4,6,0,16,10,4,2,1,1,0,1,3,0,3,3
2455,7,20211226,34,27,19,15:00,2,3,A,0,1,A,11,11,5,6,10,9,10,2,2,3,0,0,0,3,5,-1
2456,7,20211227,23,21,8,20:00,1,1,D,1,0,H,13,13,8,4,11,8,2,4,3,3,0,0,1,1,2,0
2457,7,20211228,10,24,36,15:00,3,0,H,3,0,H,19,12,6,3,9,13,8,8,1,2,0,0,3,0,3,3
2458,7,20211228,17,18,30,20:00,1,0,H,0,0,D,6,21,1,4,8,11,1,12,0,1,0,0,3,0,1,1
2459,7,20211228,27,31,6,15:00,1,1,D,1,1,D,9,21,2,11,15,5,3,7,2,2,1,0,1,1,2,0
2460,7,20211228,32,34,11,15:00,1,4,A,1,2,A,14,13,5,6,12,12,4,5,0,1,0,0,0,3,5,-3
2461,7,20211229,4,20,10,20:15,0,1,A,0,1,A,6,12,2,3,12,10,3,5,0,0,0,0,0,3,1,-1
2462,7,20211229,8,5,27,19:30,1,1,D,1,0,H,11,18,5,6,14,7,10,8,4,1,0,0,1,1,2,0
2463,7,20211230,21,6,17,20:15,3,1,H,3,1,H,18,10,6,3,5,10,7,5,0,0,0,0,3,0,4,2
2464,7,20220101,2,20,42,12:30,1,2,A,1,0,H,7,15,2,2,13,5,5,5,3,2,1,0,0,3,3,-1
2465,7,20220101,10,34,11,17:30,2,3,A,0,3,A,22,10,6,5,6,16,9,1,0,2,0,0,0,3,5,-1
2466,7,20220101,32,31,38,15:00,0,1,A,0,0,D,6,21,4,9,6,9,3,7,0,1,0,0,0,3,1,-1
2467,7,20220102,4,3,8,14:00,2,1,H,1,1,D,10,16,4,5,17,11,3,7,2,2,0,0,3,0,3,1
2468,7,20220102,8,18,6,16:30,2,2,D,2,2,D,15,10,6,6,5,13,6,7,1,2,0,0,1,1,4,0
2469,7,20220102,11,5,15,14:00,2,3,A,0,2,A,17,12,6,5,5,12,8,5,1,1,0,0,0,3,5,-1
2470,7,20220102,16,6,36,14:00,3,1,H,1,0,H,22,8,7,2,11,7,9,3,2,1,0,0,3,0,4,2
2471,7,20220103,21,35,27,17:30,0,1,A,0,0,D,9,19,2,6,9,8,3,8,3,1,0,0,0,3,1,-1
2472,7,20220111,27,4,42,19:45,4,1,H,2,1,H,12,5,6,4,9,8,5,2,0,1,0,0,3,0,5,3
2473,7,20220112,34,24,44,19:45,2,0,H,1,0,H,13,7,5,3,9,8,11,2,0,0,0,0,3,0,2,2
2474,7,20220114,5,10,38,20:00,1,1,D,0,0,D,19,3,4,1,11,7,9,0,0,2,0,0,1,1,2,0
2475,7,20220115,3,21,10,17:30,2,2,D,0,1,A,13,13,9,6,8,13,3,6,1,2,0,0,1,1,4,0
2476,7,20220115,20,8,8,12:30,1,0,H,0,0,D,11,4,6,1,11,6,9,1,0,2,0,0,3,0,1,1
2477,7,20220115,23,32,36,15:00,1,1,D,0,0,D,12,18,1,5,13,13,4,6,3,2,0,0,1,1,2,0
2478,7,20220115,24,11,3,15:00,2,1,H,2,0,H,14,12,3,5,12,14,8,8,3,1,0,0,3,0,3,1
2479,7,20220115,35,27,31,15:00,3,1,H,1,0,H,9,13,5,10,13,14,2,10,2,3,0,0,3,0,4,2
2480,7,20220116,18,4,17,14:00,3,0,H,1,0,H,27,6,13,1,6,6,9,0,0,1,0,0,3,0,3,3
2481,7,20220116,34,16,27,14:00,2,3,A,1,2,A,15,18,5,5,6,9,4,3,3,2,0,0,0,3,5,-1
2482,7,20220118,5,8,19,20:00,1,1,D,0,1,A,10,15,2,3,8,5,5,7,1,2,0,0,1,1,2,0
2483,7,20220119,4,21,4,20:00,1,3,A,0,0,D,18,13,8,5,7,9,6,9,0,0,0,0,0,3,4,-2
2484,7,20220119,17,31,17,19:30,2,3,A,1,1,D,14,27,4,10,6,12,3,8,1,2,0,0,0,3,5,-1
2485,7,20220121,32,24,27,20:00,0,3,A,0,0,D,15,7,4,2,16,11,5,1,0,1,1,0,0,3,3,-3
2486,7,20220122,4,35,35,15:00,1,2,A,0,0,D,11,7,1,2,6,7,6,3,2,3,0,0,0,3,3,-1
2487,7,20220122,11,3,8,12:30,0,1,A,0,1,A,15,8,1,3,14,16,9,2,5,3,0,0,0,3,1,-1
2488,7,20220122,16,23,7,15:00,0,1,A,0,0,D,13,15,4,3,9,9,6,7,4,2,0,0,0,3,1,-1
2489,7,20220122,21,34,17,15:00,1,0,H,0,0,D,18,6,3,1,9,8,3,3,1,1,0,0,3,0,1,1
2490,7,20220122,27,20,44,17:30,1,1,D,1,0,H,7,20,3,5,13,5,2,11,3,0,0,0,1,1,2,0
2491,7,20220123,2,6,10,14:00,0,0,D,0,0,D,20,10,5,1,9,13,12,4,0,2,0,0,1,1,0,0
2492,7,20220123,8,31,36,16:30,2,0,H,0,0,D,15,6,7,3,17,14,10,3,2,1,0,0,3,0,2,2
2493,7,20220123,10,18,19,14:00,1,3,A,0,2,A,8,15,5,7,12,10,2,5,4,1,0,0,0,3,4,-2
2494,7,20220123,17,5,25,14:00,1,1,D,0,0,D,15,14,5,5,6,8,4,5,0,1,0,0,1,1,2,0
2495,7,20220205,6,32,8,18:00,0,0,D,0,0,D,13,11,2,5,16,9,4,7,1,2,0,0,1,1,0,0
2496,7,20220208,6,21,27,20:00,1,1,D,0,1,A,9,22,3,5,11,10,2,10,2,1,0,0,1,1,2,0
2497,7,20220208,23,11,6,19:45,3,1,H,1,1,D,20,11,9,3,13,13,6,2,2,3,0,0,3,0,4,2
2498,7,20220208,34,32,25,19:45,1,0,H,0,0,D,9,6,3,1,1,6,5,6,1,0,0,0,3,0,1,1
2499,7,20220209,3,16,16,20:00,3,3,D,3,2,H,12,16,4,8,11,9,6,11,1,3,1,0,1,1,6,0
2500,7,20220209,20,4,11,19:45,2,0,H,1,0,H,15,6,7,2,7,13,9,3,0,0,0,0,3,0,2,2
2501,7,20220209,24,10,36,19:45,1,1,D,1,0,H,5,13,1,5,11,15,4,6,1,2,0,0,1,1,2,0
2502,7,20220209,31,27,10,19:45,2,3,A,1,1,D,8,23,3,10,7,13,2,8,2,3,0,0,0,3,5,-1
2503,7,20220210,18,17,7,19:45,2,0,H,1,0,H,22,5,11,1,11,7,7,6,1,0,0,0,3,0,2,2
2504,7,20220210,35,2,30,19:45,0,1,A,0,1,A,15,12,4,2,12,13,7,4,2,3,0,1,0,3,1,-1
2505,7,20220212,4,10,44,15:00,0,0,D,0,0,D,9,6,2,3,10,10,3,9,1,0,0,0,1,1,0,0
2506,7,20220212,11,16,14,15:00,3,0,H,2,0,H,21,7,10,0,8,9,5,3,1,1,0,0,3,0,3,3
2507,7,20220212,21,27,42,12:30,1,1,D,1,0,H,12,13,8,4,12,13,1,4,4,0,0,0,1,1,2,0
2508,7,20220212,24,20,4,17:30,0,4,A,0,1,A,8,22,3,9,7,8,4,12,0,2,0,0,0,3,4,-4
2509,7,20220212,32,5,17,15:00,0,2,A,0,1,A,9,11,1,6,16,9,4,5,3,2,0,0,0,3,2,-2
2510,7,20220213,6,18,25,14:00,0,1,A,0,1,A,8,12,5,4,7,6,5,8,0,1,0,0,0,3,1,-1
2511,7,20220213,17,34,30,16:30,2,2,D,1,1,D,13,8,2,3,10,9,5,4,1,2,0,0,1,1,4,0
2512,7,20220213,23,3,8,14:00,1,0,H,1,0,H,10,11,2,1,22,15,3,6,3,4,0,0,3,0,1,1
2513,7,20220213,31,35,19,14:00,0,2,A,0,2,A,17,11,7,7,13,13,7,3,3,1,0,0,0,3,2,-2
2514,7,20220215,21,5,35,20:15,2,0,H,0,0,D,19,10,7,3,8,10,10,2,3,1,0,1,3,0,2,2
2515,7,20220219,2,4,17,15:00,2,1,H,0,0,D,24,6,8,2,10,5,14,0,1,1,0,0,3,0,3,1
2516,7,20220219,3,32,38,15:00,0,1,A,0,0,D,20,8,1,4,12,7,10,5,1,2,0,0,0,3,1,-1
2517,7,20220219,5,6,19,15:00,0,3,A,0,2,A,11,10,1,4,12,12,4,4,1,4,0,0,0,3,3,-3
2518,7,20220219,10,8,10,15:00,0,1,A,0,0,D,7,9,0,3,4,20,4,4,1,3,0,0,0,3,1,-1
2519,7,20220219,18,24,27,15:00,3,1,H,0,0,D,29,6,8,1,7,8,9,4,0,1,0,0,3,0,4,2
2520,7,20220219,20,31,6,17:30,2,3,A,1,1,D,21,6,4,5,5,7,10,0,0,3,0,0,0,3,5,-1
2521,7,20220219,27,11,3,15:00,2,0,H,0,0,D,19,9,11,0,6,9,4,4,0,2,0,0,3,0,2,2
2522,7,20220219,34,23,7,12:30,1,1,D,1,1,D,11,14,3,3,3,7,3,7,3,3,0,0,1,1,2,0
2523,7,20220220,16,21,36,14:00,2,4,A,0,2,A,16,15,6,9,13,19,3,3,6,3,0,0,0,3,6,-2
2524,7,20220220,35,17,8,16:30,2,1,H,1,1,D,11,17,3,7,12,9,7,10,4,4,0,0,3,0,3,1
2525,7,20220223,6,31,14,19:30,1,0,H,0,0,D,15,12,4,2,8,8,3,7,0,0,0,0,3,0,1,1
2526,7,20220223,18,16,30,19:45,6,0,H,3,0,H,23,3,15,2,5,11,4,0,0,3,0,0,3,0,6,6
2527,7,20220223,32,10,4,19:30,1,4,A,1,2,A,8,7,1,5,12,9,6,4,2,1,0,0,0,3,5,-3
2528,7,20220224,2,35,25,19:45,2,1,H,0,1,A,26,6,5,2,8,9,5,4,1,1,0,0,3,0,3,1
2529,7,20220225,27,24,44,20:00,2,0,H,1,0,H,27,8,9,1,12,9,13,6,1,2,0,0,3,0,2,2
2530,7,20220226,4,23,27,15:00,0,2,A,0,2,A,6,26,1,11,9,7,6,6,3,1,1,0,0,3,2,-2
2531,7,20220226,5,3,15,15:30,0,2,A,0,1,A,12,9,1,4,17,11,7,2,4,5,0,0,0,3,2,-2
2532,7,20220226,10,6,17,15:00,1,1,D,1,0,H,11,5,4,1,5,17,5,4,0,2,0,0,1,1,2,0
2533,7,20220226,11,20,36,17:30,0,1,A,0,0,D,6,13,2,8,7,14,3,4,3,2,0,0,0,3,1,-1
2534,7,20220226,16,31,8,12:30,0,4,A,0,3,A,19,15,3,11,16,11,3,6,4,2,0,0,0,3,4,-4
2535,7,20220226,21,32,19,15:00,0,0,D,0,0,D,22,10,3,2,2,7,4,3,0,0,0,0,1,1,0,0
2536,7,20220227,34,35,6,14:00,1,0,H,0,0,D,13,14,4,1,8,2,3,5,1,0,0,0,3,0,1,1
2537,7,20220301,6,17,7,19:45,0,2,A,0,0,D,9,22,2,6,10,13,6,8,1,1,0,0,0,3,2,-2
2538,7,20220305,3,27,35,15:00,4,0,H,2,0,H,14,11,9,1,10,8,4,7,1,1,0,0,3,0,4,4
2539,7,20220305,6,8,4,15:00,0,4,A,0,0,D,6,11,1,5,12,7,5,2,2,0,0,0,0,3,4,-4
2540,7,20220305,17,16,10,12:30,1,0,H,0,0,D,7,19,4,4,9,12,5,10,1,2,0,0,3,0,1,1
2541,7,20220305,18,34,17,17:30,1,0,H,1,0,H,22,13,5,5,7,7,4,6,2,1,0,0,3,0,1,1
2542,7,20220305,23,5,25,15:00,2,1,H,2,0,H,10,15,4,4,8,10,4,7,1,1,0,0,3,0,3,1
2543,7,20220305,24,4,6,15:00,1,3,A,0,1,A,15,10,7,6,13,18,5,5,2,5,0,0,0,3,4,-2
2544,7,20220305,35,10,3,15:00,0,2,A,0,2,A,12,12,5,8,13,8,7,7,0,3,0,0,0,3,2,-2
2545,7,20220306,20,21,30,16:30,4,1,H,2,1,H,24,5,10,2,10,14,9,3,0,1,0,0,3,0,5,3
2546,7,20220306,32,2,8,14:00,2,3,A,1,2,A,13,16,7,4,5,11,1,5,1,2,0,0,0,3,5,-1
2547,7,20220307,31,11,42,20:00,5,0,H,3,0,H,14,6,7,0,15,10,5,2,2,0,0,0,3,0,5,5
2548,7,20220310,16,3,44,19:45,0,3,A,0,1,A,4,15,1,9,17,11,3,5,5,3,0,0,0,3,3,-3
2549,7,20220310,24,8,25,19:30,1,3,A,0,2,A,9,15,3,7,8,15,3,8,0,2,0,0,0,3,4,-2
2550,7,20220310,27,23,19,19:30,1,2,A,1,1,D,14,8,5,4,6,7,12,5,1,1,0,0,0,3,3,-1
2551,7,20220310,35,32,11,19:30,4,0,H,3,0,H,10,9,5,0,11,10,5,2,2,2,0,0,3,0,4,4
2552,7,20220312,4,6,36,15:00,2,0,H,0,0,D,13,7,4,1,6,10,2,9,1,1,0,1,3,0,2,2
2553,7,20220312,5,18,27,12:30,0,2,A,0,1,A,8,18,3,9,12,15,7,6,3,1,0,0,0,3,2,-2
2554,7,20220312,21,31,17,17:30,3,2,H,2,1,H,10,10,6,3,8,7,4,5,2,1,0,0,3,0,5,1
2555,7,20220313,2,17,6,16:30,2,0,H,1,0,H,21,6,8,3,8,10,2,6,0,3,0,0,3,0,2,2
2556,7,20220313,8,23,10,14:00,1,0,H,0,0,D,8,7,3,2,17,16,7,2,4,3,0,0,3,0,1,1
2557,7,20220313,11,35,30,14:00,0,1,A,0,0,D,8,14,2,3,13,11,5,2,2,1,1,0,0,3,1,-1
2558,7,20220313,16,24,42,14:00,2,1,H,1,0,H,13,12,7,4,18,8,6,2,3,1,0,0,3,0,3,1
2559,7,20220313,27,32,14,14:00,1,2,A,1,2,A,13,9,7,5,8,12,11,3,3,2,0,0,0,3,3,-1
2560,7,20220313,34,3,16,14:00,2,1,H,0,0,D,11,13,4,7,9,3,5,7,1,0,0,0,3,0,3,1
2561,7,20220314,10,20,25,20:00,0,0,D,0,0,D,7,18,1,4,6,11,2,6,3,1,0,0,1,1,0,0
2562,7,20220316,2,18,4,20:15,0,2,A,0,0,D,9,9,2,3,9,9,1,6,0,1,0,0,0,3,2,-2
2563,7,20220316,5,31,38,19:30,0,2,A,0,1,A,15,17,0,7,11,9,6,3,2,2,0,0,0,3,2,-2
2564,7,20220317,11,23,8,19:45,1,0,H,0,0,D,9,17,3,6,13,11,5,7,2,1,1,0,3,0,1,1
2565,7,20220318,35,16,19,20:00,2,3,A,2,0,H,14,15,8,6,13,14,2,5,1,4,1,0,0,3,5,-1
2566,7,20220319,3,2,3,12:30,0,1,A,0,1,A,8,10,1,3,13,14,6,5,3,3,0,0,0,3,1,-1
2567,7,20220320,17,4,11,14:00,2,1,H,2,0,H,12,15,4,6,10,10,2,5,1,2,0,0,3,0,3,1
2568,7,20220320,31,34,6,16:30,3,1,H,2,1,H,17,6,4,1,7,7,5,3,0,1,0,0,3,0,4,2
2569,7,20220402,5,24,44,15:00,0,0,D,0,0,D,31,6,4,0,12,11,11,2,1,1,0,0,1,1,0,0
2570,7,20220402,6,20,8,15:00,0,2,A,0,2,A,3,18,1,6,11,6,1,8,1,0,0,0,0,3,2,-2
2571,7,20220402,8,4,3,15:00,1,4,A,0,0,D,21,17,8,6,11,7,12,7,0,0,0,0,0,3,5,-3
2572,7,20220402,16,27,6,15:00,1,1,D,1,0,H,12,14,3,6,14,7,4,7,1,1,0,0,1,1,2,0
2573,7,20220402,18,32,42,12:30,2,0,H,1,0,H,20,5,3,2,9,8,9,3,1,1,0,0,3,0,2,2
2574,7,20220402,21,17,4,17:30,1,1,D,0,0,D,11,11,5,3,13,6,6,5,2,2,0,0,1,1,2,0
2575,7,20220402,35,3,11,15:00,2,1,H,2,0,H,11,15,5,5,15,8,4,9,4,3,0,0,3,0,3,1
2576,7,20220403,31,23,25,16:30,5,1,H,1,1,D,19,8,6,1,10,7,2,3,2,3,0,0,3,0,6,4
2577,7,20220403,34,11,30,14:00,2,1,H,1,0,H,11,13,5,2,9,12,2,4,1,1,0,1,3,0,3,1
2578,7,20220404,10,2,36,20:00,3,0,H,2,0,H,6,12,5,3,11,15,0,2,0,2,0,0,3,0,3,3
2579,7,20220406,6,11,27,19:30,3,2,H,1,2,A,13,16,4,4,11,16,9,6,2,2,0,0,3,0,5,1
2580,7,20220408,23,35,35,20:00,1,0,H,0,0,D,12,5,4,2,6,13,1,2,1,1,0,0,3,0,1,1
2581,7,20220409,2,5,10,15:00,1,2,A,0,1,A,20,8,4,3,12,19,11,2,3,4,0,0,0,3,3,-1
2582,7,20220409,3,31,14,17:30,0,4,A,0,1,A,9,11,8,5,12,14,9,3,2,3,0,0,0,3,4,-4
2583,7,20220409,11,21,17,12:30,1,0,H,1,0,H,7,12,3,4,4,10,5,7,2,2,0,0,3,0,1,1
2584,7,20220409,27,8,19,15:00,0,6,A,0,4,A,4,24,1,14,11,10,3,3,1,0,0,0,0,3,6,-6
2585,7,20220409,32,16,4,15:00,0,3,A,0,1,A,8,10,1,5,8,12,3,8,2,0,0,0,0,3,3,-3
2586,7,20220410,4,34,25,14:00,2,0,H,0,0,D,15,5,7,1,2,6,4,6,0,1,0,0,3,0,2,2
2587,7,20220410,17,10,38,14:00,2,1,H,2,0,H,12,11,3,3,11,12,3,4,1,1,0,0,3,0,3,1
2588,7,20220410,20,18,6,16:30,2,2,D,2,1,H,11,6,5,4,9,11,4,1,1,4,0,0,1,1,4,0
2589,7,20220410,24,6,30,14:00,2,0,H,1,0,H,17,18,6,4,12,10,6,7,1,1,0,0,3,0,2,2
2590,7,20220416,21,24,3,15:00,3,2,H,2,1,H,20,15,9,4,7,6,6,7,0,0,0,0,3,0,5,1
